id_ban_position,id_ban_adresse,cle_interop,id_ban_group,id_fantoir,numero,suffixe,nom_voie,code_postal,nom_commune,code_insee,nom_complementaire,x,y,lon,lat,typ_loc,source,date_der_maj
ban-position-712d588295a44b3e98e74a8f1e1c19c8,ban-housenumber-35c56397609444a4b97f4f736403eda6,40001_0080_9,ban-group-f613d36b49144237a1c2e018133a901c,400010080,9,,CHEMIN DE BITON,40800,Aire-sur-l'Adour,40001,,436418.093745236,6294640.77788842,-0.27012600000000003,43.70167,parcel,dgfip,2018-10-20
ban-position-0474eedebdba4316bace0a101a931395,ban-housenumber-8f6a5443d63740fb8aa39f286575d587,40046_1550_14,ban-group-f30c5c9331dd420cb6d579eb7c05cc15,400461550,14,,Rue des Ronciers,40600,Biscarrosse,40046,,368302.024074904,6374664.43156001,-1.166152,44.392247,entrance,ign,2018-10-20
ban-position-ebf6590da2884da1a5bd1dea385e7dce,ban-housenumber-6547d0bc32064b4398ed1e67d0bcf645,40217_1037_415,ban-group-3d69b8ec99544aacb55393e03cb79280,402171037,415,,Rue des Majorelles,40160,Parentis-en-Born,40217,,376300.70219479705,6370172.366295,-1.062967,44.355616,parcel,dgfip,2018-10-20
ban-position-647f1978bb844dcb8ecbf1884d5b7b26,ban-housenumber-4c36adb267af4951bed8515b235fd540,40217_1220_37,ban-group-97eeb62f66054e0eb099a2471f6fe45c,402171220,37,,RUE DES PETUNIAS,40160,Parentis-en-Born,40217,,374974.97007574,6369260.64314618,-1.0789870000000001,44.346804999999996,segment,ign,2018-10-20
ban-position-f2e4a247daec4c0db9db3e7a9cd65e93,ban-housenumber-3a8a2c09e10442e9a3396c5ab6f5604a,40188_0090_260,ban-group-b56dba649279440f9717ca628d09fe2e,401880090,260,,Route de Cazalis,40700,Momuy,40188,,406771.907032005,6286939.71095282,-0.633045,43.620785,segment,ign,2018-10-20
ban-position-8b9bb095f6254a9292d99ca66c8d7653,ban-housenumber-50381f8efe5646d989d6eb83a6647d52,40334_0010_12,ban-group-65fc57a807c14f22a4841d6ba9473448,403340010,12,,RUE DES ALOUETTES,40180,Yzosse,40334,,376561.76241866604,6298473.31898796,-1.013988,43.711286,entrance,ign,2018-10-20
ban-position-5d3a7c6742724fee80a4bd325b3aecf9,ban-housenumber-fe7827bf41b348ff9db47b2925f90a42,40296_0116_11,ban-group-9c76f97f66594c45bddeef2b565cfb7f,402960116,11,,Impasse des Fermettes,40510,Seignosse,40296,,343246.48301554803,6299814.99126551,-1.42755,43.707325,entrance,ign,2018-10-20
ban-position-4aec5b2db46f447a9ae0adb8bc5eb431,ban-housenumber-a46b3f62a8f04105b41deec90a6525e4,40287_0039_151,ban-group-28d5626c6252407da6967c644b0415b6,402870039,151,,Rue des Catalans,40460,Sanguinet,40287,,375241.98781580897,6384459.30166065,-1.085502,44.483562,parcel,dgfip,2018-10-20
ban-position-412ae5d4c40f4a56a83628c139b8c02e,ban-housenumber-4c9b983139794580a101cc38138683e7,40125_0018_521,ban-group-6bd3897d372c4d71b2445c90d9a12939,401250018,521,,IMPASSE DE BIGALETTE,40180,Heugas,40125,,372905.289550771,6290615.20275723,-1.054284,43.63899,parcel,dgfip,2018-10-20
ban-position-31076eb6f1da44f6ac9c91f3761a2de1,ban-housenumber-39a59438ecc6497bbe184ebff804b332,40088_1123_7,ban-group-9656bbe17d0c422b8a9f081129c1f82f,400881123,7,,IMPASSE LAMAIGNERE,40100,Dax,40088,,373425.784999999,6299174.57999999,-1.05328498662306,43.7161470839956,entrance,ign,2019-07-22
ban-position-7d4916e7606e45538ca2417a33447eb6,ban-housenumber-a8568aea3d0143309ce1efcbfd5c48ae,40229_0095_980,ban-group-6300ae2adbf442189fec4a46213f1d58,402290095,980,,CHEMIN DE LA BARDE,40200,Pontenx-les-Forges,40229,,370731.30525930796,6355693.70756441,-1.123265,44.222867,segment,ign,2018-10-20
ban-position-0f8ba62ca7f9419fafdbec22efc470ef,ban-housenumber-134631cc642d494186edc0b79871435d,40313_0127_698,ban-group-f1191ffe76dd42d1b02d6c6025421405,403130127,698,,Rue des Violettes,40400,Tartas,40313,,393101.16719709896,6311936.35276275,-0.817126,43.839664,segment,ign,2018-10-20
ban-position-b9f5e1f3b9064a0b8b4d3971a67aa31a,ban-housenumber-cb23b1eeab9d469fbf599875d6a56948,40217_0382_714_bis,ban-group-dd1105fe18c7410185f6c22c4b088bbd,402170382,714,BIS,Route de la Burle,40160,Parentis-en-Born,40217,,377355.94825027295,6369938.90571346,-1.049595,44.354005,parcel,dgfip,2018-10-20
ban-position-8dbbaa851aab41c7a15db41683c1e274,ban-housenumber-c96220a07b894588b66199bebbf02357,40267_0037_13,ban-group-ed2ae505ab4145828785f95f6115ff39,402670037,13,,Rue du Chanoine Tauzin,40240,Saint-Justin,40267,,440955.374076082,6325670.20188869,-0.229634,43.982349,entrance,ign,2018-10-20
ban-position-2977df9aa07b4d5a92493810256014b5,ban-housenumber-729d240934024b4a98f1482b7590a1b3,40075_0332_186,ban-group-cb189f06b6324c77a59638805b70350b,400750332,186,,Clos des Glycines,40260,Castets,40075,,367346.225461811,6318825.27610287,-1.141385,43.889905,parcel,dgfip,2018-10-20
ban-position-de2840f4f38d482c82e308263ea1b088,ban-housenumber-b8ba506cc54a4aa48299b5bdf3de8d9d,40106_0070_8,ban-group-063fc9c9b2d94e5aa7ed38aed73c1f58,401060070,8,,Côte du Quiller,40180,Garrey,40106,,384749.171983613,6293496.53012636,-0.909492,43.670255,entrance,ign,2018-10-20
ban-position-d578844325114542a8faf61ad29c4a0d,ban-housenumber-1956c2b0f3404ca790592289bc804869,40310_2539_57,ban-group-1f7361046f62477e9cb899b357a4b70e,403102539,57,,CHEMIN DE PHILIP,40140,Soustons,40310,,349546.106081567,6304197.42749013,-1.352522,43.749849,segment,ign,2018-10-20
ban-position-74facdf0eaf44293826eb9396314621d,ban-housenumber-3569aa72975a4150976bfde5ecfd7bdf,40334_0055_2,ban-group-a8f918c5dd5e4d8da8d694fa38b75262,403340055,2,,Impasse des Mesanges,40180,Yzosse,40334,,376584.86183068797,6298405.37835812,-1.013659,43.710685999999995,parcel,dgfip,2018-10-20
ban-position-9f933fe93eb64163a9d2752bc67c9715,ban-housenumber-f712ce16abf944a7b3b7bdab8b723c0f,40284_A089_3,ban-group-462dc20dab464f35a837a31b7bea3c40,40284A089,3,,LE CLOS DE MOULIGNON,40230,Saint-Vincent-de-Tyrosse,40284,,351864.0,6293884.86045975,-1.3167971810421102,43.6583379125807,segment,ign,2019-08-31
ban-position-c3bdae22fa3d46dab18b89d8902f6901,ban-housenumber-46e255da5d1f42fbb1b987c47fe884ec,40089_0150_59,ban-group-f76a34b62a3f49c8a4853d9e7e403bd6,400890150,59,,RUE DU LAVOIR,40700,Doazit,40089,,405964.993740561,6294814.35434158,-0.647532,43.691231,parcel,dgfip,2018-10-20
ban-position-408c10b5a4bb4af7a8ea621267b38b29,ban-housenumber-3babaf697ad547948d8ef04f465b60b3,40282_B245_531_a,ban-group-866ae990462647aeb6eb5683c5c575da,40282B245,531,A,Péré,40500,Saint-Sever,40282,,412297.94030698104,6303471.69764453,-0.573937,43.771657,parcel,dgfip,2019-02-17
ban-position-4d42056ecf014146be83f615b63bcae1,ban-housenumber-fbe4ce72a2ce433aabdaf41bfa9dc150,40019_0007_397,ban-group-6195fc0ebb4e4e61a32b71dd0458ffa4,400190007,397,,Route des Artisans,40200,Aureilhan,40019,,364884.424451144,6354872.43444037,-1.1958,44.212714,parcel,dgfip,2018-10-20
ban-position-bff51710615f47f7b736086a8c29c9d4,ban-housenumber-fc538b2c692a4589820ac96be46ec960,40284_0073_43,ban-group-d2d0b68843f444bf9f6b7b09717bac4f,402840073,43,,AVENUE DE LA COTE D ARGENT,40230,Saint-Vincent-de-Tyrosse,40284,,352380.16776885296,6294193.10927299,-1.310618,43.661361,entrance,ign,2018-10-20
ban-position-694d93cd7d8f4978aced30bcac0ad40e,ban-housenumber-077ad2b334274bf288e8d9975236b49c,40155_0171_44,ban-group-69bf6a4ede434333a95b8c5793646024,401550171,44,,RUE DE LA QUARTA,40260,Linxe,40155,,357994.83428119397,6323534.05086625,-1.260743,43.927746,segment,ign,2018-10-20
ban-position-80ea10f18b014b0989aebc1326882fc4,ban-housenumber-076e5aaf03ba42669868ed8c115d1682,40218_B003_226,ban-group-6501db6ab97a40908f9c5a3c730d8d68,40218B003,226,,Asqué,40310,Parleboscq,40218,,460534.369198594,6320770.09513871,0.016531999999999998,43.945214,parcel,dgfip,2019-02-14
ban-position-228c33963f92493db755461c29cc258f,ban-housenumber-568a36bfecba4f4ca9766fe0901f2a3d,40217_1037_314_bis,ban-group-3d69b8ec99544aacb55393e03cb79280,402171037,314,BIS,Rue des Majorelles,40160,Parentis-en-Born,40217,,376179.180517081,6370155.93306561,-1.0644790000000002,44.355412,entrance,ign,2018-10-20
ban-position-b43469f0fa1849649b495cfe779dc7fa,ban-housenumber-57fd39af43e543cf9a542f865871a0f4,40181_0026_17,ban-group-b8a13f0a6ac445cead4d359b05005f41,401810026,17,,Rue des Palombes,40660,Messanges,40181,,347282.46904542303,6311793.96039138,-1.385813,43.816977,entrance,ign,2018-10-20
ban-position-c431e0ba001d440cba107ccc8a57d98f,ban-housenumber-e858381e0ba74b529a761a8420bb5999,40088_1669_10,ban-group-c995f0718b80461b988b2236d8c23790,400881669,10,,Rue Roland Oudot,40100,Dax,40088,,374225.82401163,6298907.40165022,-1.043203,43.714115,parcel,dgfip,2018-10-20
ban-position-171c0e6acaf345e785d9da90cf50d50d,ban-housenumber-1d823d9c13e54dfeadee1f3fd483b6e5,40065_0442_17,ban-group-a0d5bad2ea85484da9e8f86c588cf4a7,400650442,17,,AVENUE DE LA COTE D ARGENT,40130,Capbreton,40065,,341664.333282908,6293087.76682025,-1.442452,43.646089,entrance,ign,2018-10-20
ban-position-9ac82b74c308470db2b755bac8b4c282,ban-housenumber-a2c07b26c2e44f0792d293f57c613c2d,40076_0115_83,ban-group-b6ac27c3a8b84c59830d9d7d24bc7459,400760115,83,,Route de Youanicot,40500,Cauna,40076,,406507.605793862,6305098.46963009,-0.646698,43.783899,segment,ign,2018-10-20
ban-position-296e278f4633412eb38700c09541a4fd,ban-housenumber-841e90dda9634d12877e099ec8151330,40192_2130_322,ban-group-9609f3214f9740b9b2f2ebb881033c6d,401922130,322,,Rue Saint Pierre,40000,Mont-de-Marsan,40192,,417849.888082346,6315937.20343065,-0.511943,43.885962,parcel,dgfip,2018-10-20
ban-position-9c065422cb9d4d5d9e3c1bd3fd019134,ban-housenumber-2c0f3998eb9c4324b4c2db48108a0993,40331_0007_41,ban-group-b264e981155d46d898f56eae16e24930,403310007,41,,Chemin de Bégué,40190,Villeneuve-de-Marsan,40331,,434128.603515667,6316761.548767501,-0.30999499999999997,43.8997,parcel,dgfip,2018-10-20
ban-position-183128be8c4f4618ab255063672b892b,ban-housenumber-f92cc3a624c24fd493a203d3d6d4efc2,40192_0877_382,ban-group-3accfe537dba4d388b11328d48edfece,401920877,382,,Chemin de Garrelon,40000,Mont-de-Marsan,40192,,416485.636373636,6317871.51804505,-0.529977,43.902805,parcel,dgfip,2018-10-20
ban-position-d0fbce06668a49ebaefb660f0f52edd9,ban-housenumber-d0d853d95d3243769d3ddec6f2c8eb90,40134_1300_144,ban-group-c9776f34b5f54498948ecf0e4b6d8818,401341300,144,,Rue des Vignottes,40210,Labouheyre,40134,,387087.991898408,6354188.68503603,-0.917849,44.216831,segment,ign,2018-10-20
ban-position-0cc78cac353e4636bdb53d178cb2f181,ban-housenumber-5a6e1f43f73f4e04a997eef15871b04e,40283_1110_741,ban-group-1ed5ba4629b541d68dba69de1e5f380b,402831110,741,,ROUTE SALOMON,40990,Saint-Vincent-de-Paul,40283,,379366.987884955,6303177.43353218,-0.982175,43.754839000000004,entrance,ign,2018-10-20
ban-position-4fdf6aaf7990484c8ee8e41e2016cd5c,ban-housenumber-3cf7392ccb6a4697836c2c67411af4cf,40229_0160_20,ban-group-006ead406e1d467aab8da67887218b63,402290160,20,,Rue des Jardins,40200,Pontenx-les-Forges,40229,,370385.433797394,6357747.67586233,-1.128932,44.241167,entrance,ign,2018-10-20
ban-position-76e9152284794121a476023dd248f5e9,ban-housenumber-386e421ad25943529cde10706457fdd1,40287_0760_245,ban-group-52df6245f87f48fcb175f264b4f6d22d,402870760,245,,Chemin du Gauchey,40460,Sanguinet,40287,,376662.921665459,6382456.87250479,-1.066362,44.46622,entrance,ign,2018-10-20
ban-position-84a88c3274eb4e6ebf021006de1f4f17,ban-housenumber-d08a4b3ddaf84b1ab2a24416c31d6b7a,40119_A089_48,ban-group-0cc82e0f120e4e6f9d911ce3f728c2db,40119A089,48,,Lotissement Jouanin,40700,Hagetmau,40119,,409255.832542152,6289595.15418988,-0.603813,43.645677,entrance,ign,2019-11-03
ban-position-43edc18a49f140b7b8cd532daa77be0d,ban-housenumber-ac55d223341a4d0a8fea7bd063d5908a,40065_0905_8,ban-group-0fd30fd67d2e48f39e1cd91ae0ae1aa8,400650905,8,,Rue des Campeurs,40130,Capbreton,40065,,342783.524325225,6293780.19331891,-1.429087,43.652875,parcel,dgfip,2018-10-20
ban-position-2a9ab0a4f4a244c69e6673a1499a7a0e,ban-housenumber-2d206dfbadad45029a6a18a371569d0c,40287_0940_221,ban-group-934f1fe638c247adb6154c149889875a,402870940,221,,Route de Langeot,40460,Sanguinet,40287,,376549.08422710205,6385364.36800823,-1.069674,44.492306,parcel,dgfip,2018-10-20
ban-position-7f54daea802040b6a7c25d6378cc8ce8,ban-housenumber-39fca7a01b7940fc9f96f4b6aae0491a,40073_B017_27,ban-group-00216688eb454c3c995f11375ab5647b,40073B017,27,,Hilluc,40700,Castelner,40073,,411130.289733933,6280070.67936715,-0.5752689999999999,43.560834,parcel,dgfip,2019-09-28
ban-position-71edf514148a4a73ae2ad0f46962450c,ban-housenumber-47d9d77de4a44fe6870bbac256ba3500,40312_0695_5,ban-group-f290d2ee5b734afb84795bb75d65e91b,403120695,5,,RUE LUCIEN BARBIER,40220,Tarnos,40312,,339927.640733292,6279713.44844686,-1.454593,43.525064,entrance,ign,2018-10-20
ban-position-bb78f589dccc4f6cb0f1d69bb0d87064,ban-housenumber-d382d886ec6b4041beff56a4554551ca,40125_0103_700_b,ban-group-1bb600cfb99c4a9d949444a77421d4b9,401250103,700,B,IMPASSE DU MARLANON,40180,Heugas,40125,,371183.979999999,6290382.32999998,-1.07543272891509,43.636100466352204,entrance,ign,2019-11-08
ban-position-b8a42e81eaff4230836fb668f36ed8a7,ban-housenumber-e5c1b067b6f245d5b32e5e4f96ad3492,40187_A009_102,ban-group-d87b5a1ff27547a494aeedecba5568bf,40187A009,102,,Résidence les Balcons du Golf,40660,Moliets-et-Maa,40187,,347771.318294544,6315350.92931042,-1.382199,43.849181,parcel,dgfip,2019-02-14
ban-position-fb9d00cc41c344b89f139b5e04406876,ban-housenumber-a8ec35a0e4854c3893fdf97184e77246,40133_0325_34,ban-group-c1706d3fef1e4cd8819e509dd4d8d0b6,401330325,34,,Rue des Pins,40530,Labenne,40133,,341938.563429855,6288411.38474933,-1.435806,43.604217,parcel,dgfip,2018-10-20
ban-position-3d2e70510e67445999278cd9326d4a22,ban-housenumber-391ff4bcc82849f4a87066e979e1eba0,40065_0645_20,ban-group-b1e5b655af8b484a9be61b47b827d355,400650645,20,,IMPASSE DES BERGERONNETTES,40130,Capbreton,40065,,343233.147679322,6291720.29961002,-1.422095,43.634596,parcel,dgfip,2018-10-20
ban-position-0f82af93e96c4e1fb9ec6f9ad07d1295,ban-housenumber-c6c979c5fd41443fbeb7eb6d5b64cb23,40317_0069_1,ban-group-75381f4347fa4e158c5260c264e25ff1,403170069,1,,Rue de Labruquère,40230,Tosse,40317,,350864.159476648,6296828.17891282,-1.33117,43.684290000000004,entrance,ign,2018-10-20
ban-position-bae73fe8880b461280109979736899fa,ban-housenumber-cd0d17334d584f23a162814cdd5974a6,40091_0290_5001_f,ban-group-04a4511257084d06876240e7e6f996d5,400910290,5001,F,Chemin du Chateau de Bachen,40800,Duhort-Bachen,40091,,434093.09263577795,6296484.39965601,-0.29989299999999997,43.717375,parcel,dgfip,2018-10-20
ban-position-4d89eab30d0d403187eeceab23af700d,ban-housenumber-a228dacb72cc45a79fe3be3726d40336,40187_A011_7,ban-group-29306b31600b468a87dd5e48df7638c2,40187A011,7,,Résidence du Golf Bâtiment le Master,40660,Moliets-et-Maa,40187,,348010.999594769,6314661.51047508,-1.3787479999999999,43.843106,parcel,dgfip,2019-02-17
ban-position-05c9c0b6bd0f4cd59326c45903158e5b,ban-housenumber-13db9b9624ff4b15a047c6f3c8409154,40065_5900_5,ban-group-d2d2cb66bfe24e68a19fa3a813b6649c,400655900,5,,Rue Etienne Valdeyron,40130,Capbreton,40065,,342004.897566877,6293230.33256068,-1.438338,43.647542,parcel,dgfip,2018-10-20
ban-position-689041a8bea34b419c9c33da1eb2fa98,ban-housenumber-03723c43af98464d8e85285651481877,40194_0220_301,ban-group-19daf3187f364a9bbd22cc58f219a296,401940220,301,,CHEMIN DU BAS ARMANON,40380,Montfort-en-Chalosse,40194,,392447.01267088,6297287.02156892,-0.81645,43.707709,entrance,ign,2018-10-20
ban-position-7f4ab48a32f541148c7b67ff6a625d17,ban-housenumber-01ccfb23e7fb43768dddd4835cd51107,40088_1590_3,ban-group-7923eceab78f4f43860bbf4db9e47df7,400881590,3,,Rue des Plaçots,40100,Dax,40088,,373934.18200000003,6298015.12999998,-1.04624928877664,43.705962233221506,entrance,ign,2019-07-19
ban-position-ec257f16164f430aa8c76b28e27443a0,ban-housenumber-8cbd5c056ad848b1ac47ab6d5f470416,40313_0074_176,ban-group-34252094be7c44b6bf50054ce9fe8a93,403130074,176,,Place du Luc,40400,Tartas,40313,,393445.836234423,6311313.47150175,-0.812472,43.834215,parcel,dgfip,2018-10-20
ban-position-45066b3e09c24a2a835b1c78a88ad58b,ban-housenumber-a9128e8beb21446496dc7e92b752e657,40046_0146_211,ban-group-b1a24a1510ec49d8969fc3ff328a2b52,400460146,211,,Allée des Bidaous,40600,Biscarrosse,40046,,369297.239547512,6375844.19629203,-1.154454,44.403324,entrance,ign,2018-10-20
ban-position-d812f43a1d7f433aa8256763b523a057,ban-housenumber-f6169754b98a45cd934aec40c2159407,40231_0355_66,ban-group-072c1d55e94b493ba9a6e76e55e08ae8,402310355,66,,ALLEE DE LARROCHE,40300,Port-de-Lanne,40231,,361748.786319659,6283054.64053556,-1.187347,43.565819,entrance,ign,2018-10-20
ban-position-c79c432e5afd4564bc16a4a85c4c7cbf,ban-housenumber-579ac6b0624541d48258a4b4c0d50b8b,40131_0009_5499,ban-group-25158208df9a43d1b124d3115feb2aab,401310009,5499,,Rue Notre-dame,40240,Labastide-d'Armagnac,40131,,444583.198426349,6324240.03948201,-0.18373499999999998,43.970814000000004,parcel,dgfip,2018-10-20
ban-position-3d5a68ee0ee4465b9bbed7c76a829398,ban-housenumber-c2dc572e0ad84058b559f8d46e89cc04,40277_0245_500,ban-group-0b04fb8342b3444c83de85f403992c07,402770245,500,,CHEMIN THOUMIOU,40180,Saint-Pandelon,40277,,373046.96147946396,6294146.93731909,-1.054777,43.670792,parcel,dgfip,2018-10-20
ban-position-e34f46b27cfd4145908f7d9c26d251d5,ban-housenumber-e6b19e7cf8f748a091fca5c85bc9e552,40267_0101_2461,ban-group-3e0c914611464b73b8ea04d7c4ab2138,402670101,2461,,Route de Créon,40240,Saint-Justin,40267,,443675.373579501,6326396.50883013,-0.196126,43.989876,parcel,dgfip,2018-10-20
ban-position-0405c80cca874c2b8b6d7e86fd110da1,ban-housenumber-839c6f3138224b15ab5f3d1c7215ec56,40192_1912_6,ban-group-9a0b2b8b0df74badb41da11c5007c820,401921912,6,,Allée René Barjavel,40000,Mont-de-Marsan,40192,,420305.449282041,6312705.98225526,-0.47964700000000005,43.857890000000005,parcel,dgfip,2018-10-20
ban-position-13f590de0a4849b7ba8c07a14bd17d32,ban-housenumber-8f8b255bf53148598d1837ac56313e98,40280_0211_225,ban-group-bc50ea7f03524641bb74dca18b1a2221,402800211,225,,Rue Jean-gay,40090,Saint-Perdon,40280,,411184.68301458703,6314361.47669132,-0.5939,43.869098,segment,ign,2018-10-20
ban-position-76f7e0b4f86547dbbaf14021fc6a8a5f,ban-housenumber-b059d9a654af447598139251282c20e8,40034_0085_211,ban-group-a757b3c7b8484564ab3e725f3961b612,400340085,211,,Route de Gayotte,40300,Bélus,40034,,368478.83069852705,6285664.35601163,-1.1058629999999998,43.592446,parcel,dgfip,2018-10-20
ban-position-423b9f4b72f14352973313f689431db7,ban-housenumber-b22a2a59f886438d98eb301bceb379e5,40018_0100_2,ban-group-4db5153e8d0c43cba5be3fe4b8d0f111,400180100,2,,Route de la Tuilerie,40400,Audon,40018,,392443.87694675,6308221.24639049,-0.823053,43.805985,entrance,ign,2018-10-20
ban-position-928ccdd3719140248538e575e762fc92,ban-housenumber-13f13e017b6d4304a3e1ac59e59000db,40304_0030_3001,ban-group-c3bf520c7fd840da9fdb3f4a0cb5bb7c,403040030,3001,,AVENUE SERGE BARRANX,40150,Soorts-Hossegor,40304,,343289.897701191,6294491.21706595,-1.4233149999999999,43.659518,entrance,ign,2018-10-20
ban-position-321c6cbd19fe49e3b8952cf0b22a9f9e,ban-housenumber-8c050b7db6834ff9a0431620ec7015c8,40192_0684_9,ban-group-6d5ec03140064416808cad8f927a912a,401920684,9,,AV DU DOCTEUR EMILE BROUQUEYRE,40000,Mont-de-Marsan,40192,,420273.661986295,6315196.24182147,-0.481407,43.880266,parcel,dgfip,2018-10-20
ban-position-8c50cce9c2ac466d8a09b486f99b3d84,ban-housenumber-39af02cc365c47a4b6aa0ebc1e611a1d,40055_0003_215,ban-group-c05f0ecd4aff48829343f91369d37c15,400550003,215,,Route de Benquet,40280,Bretagne-de-Marsan,40055,,420290.846712499,6311454.73290851,-0.47914300000000004,43.846635,parcel,dgfip,2018-10-20
ban-position-d7479d367fc74fca97e3b4f5160f3f30,ban-housenumber-3dfe4d19e1a84335bd5b9e17f4a72e81,40250_0137_300,ban-group-4b39d7cf5b494375ae2e40441d92725c,402500137,300,,Impasse de Marsan,40090,Saint-Avit,40250,,423650.86960329703,6321974.93173742,-0.443105,43.942544,entrance,ign,2018-10-20
ban-position-2194e47c75cf451d942cfca707d33d70,ban-housenumber-5518955e188c491bb4cbcc07e237734a,40150_0310_321,ban-group-8f7d7690f7a647c6bca668f236c21a4f,401500310,321,,Rue de Pilette,40550,Léon,40150,,354569.51476805896,6318320.83912288,-1.299799,43.879228999999995,segment,ign,2018-10-20
ban-position-be90525e09354fa49a89baef1c67f08e,ban-housenumber-4d6399700e7b407aa37dd455f6c6da8c,40296_0173_7,ban-group-47a0d3d7769a439a89930bbfaafbd9d7,402960173,7,,Avenue de la Grande Plage,40510,Seignosse,40296,,342805.980275116,6300151.94976563,-1.43324,43.71013,segment,ign,2018-10-20
ban-position-9d9d9bfcbaa54a4796e2322473003ac3,ban-housenumber-2c8115b7894b471eafef9fe3bb5c8e3a,40091_0300_695,ban-group-1c5f6477cded48b69783779053f2c29c,400910300,695,,CHEMIN DU CHOY,40800,Duhort-Bachen,40091,,431916.88411951705,6298939.06386436,-0.328151,43.738622,segment,ign,2018-10-20
ban-position-38acf7c346404758bd9a6473f1ff79c6,ban-housenumber-721bde232cb8439eb24fd0ce3a0a5c75,40192_1141_8,ban-group-17426e1f9b27474c9e92a5ec2031ee5a,401921141,8,,AVENUE JEAN CAILLUYER,40000,Mont-de-Marsan,40192,,420321.733877233,6314387.2705338,-0.48036599999999996,43.873012,entrance,ign,2018-10-20
ban-position-9b140d4c667b4124a8a4f5ad6179b9b1,ban-housenumber-bd930ab7103c4404bf91bddf34eea7a3,40279_0485_1958,ban-group-ef382ad980b64fd1abe3c43587a80f12,402790485,1958,,Avenue Pierre Benoit,40990,Saint-Paul-lès-Dax,40279,,373190.73408481205,6303323.82391425,-1.058842,43.753326,entrance,ign,2018-10-20
ban-position-9aa6a018ae8d44f1aafd82dbd2b7205c,ban-housenumber-d9da2b08608d47418f9e4cbb13805834,40227_0180_745,ban-group-f7c7a4c797c143aa9c0b92a251346342,402270180,745,,Chemin de Cabarnaou,40410,Pissos,40227,,403502.98243417,6361310.53606633,-0.716829,44.288001,entrance,ign,2018-10-20
ban-position-98c0a79f2a134371904be0d52df99e39,ban-housenumber-69a891c2a0654105a940489215499404,40001_0720_4170,ban-group-13916b3108d54855ad29f92831d62351,400010720,4170,,Route de Pau,40800,Aire-sur-l'Adour,40001,,435837.49945818295,6289452.50883764,-0.27465300000000004,43.654809,entrance,ign,2018-10-20
ban-position-b5af32321c4a484fb87b29c39e3ed5df,ban-housenumber-fdb3f355bc2a46e297b2a0d66aea47f5,40328_0185_10,ban-group-621a39ac85574feba326a44e315ec9a1,403280185,10,,Rue de la Gendarmerie,40480,Vieux-Boucau-les-Bains,40328,,346195.514233888,6308354.94169799,-1.396922,43.785534000000006,segment,ign,2018-10-20
ban-position-d29fcd2422d241afb35b20b0da98ae02,ban-housenumber-dfca03ef84f64a4495c62c8ee840e714,40113_0100_72,ban-group-765a2f3a89c64738987c57aeb68ca90b,401130100,72,,Chemin du Guis,40180,Goos,40113,,385343.98783681204,6300594.83996019,-0.906479,43.734314000000005,parcel,dgfip,2018-10-20
ban-position-8cc13e42270f4240b619b28311d882e3,ban-housenumber-ffee3460ea02408b89537b82fc31df96,40308_0155_311,ban-group-3ecb09974f4845039f0bef57181c90e9,403080155,311,,Route de Guichot,40180,Sort-en-Chalosse,40308,,383816.932213895,6295563.26034545,-0.922306,43.688413,entrance,ign,2019-11-03
ban-position-f4961d3908aa4e00953d3cadda4a5e45,ban-housenumber-a56143042ad8462cbccaf23465412f06,40216_0020_18,ban-group-907111e8c92441f09f4ebca8709f4f40,402160020,18,,Avenue de la Chalosse,40380,Ozourt,40216,,387486.024151107,6292602.87229934,-0.8750629999999999,43.663437,parcel,dgfip,2018-10-20
ban-position-a1e5611ab59c4faca3e6a56735787a15,ban-housenumber-77ade437a86747e69848f14142a9e76b,40184_1580_10,ban-group-7aaa4981f3494d41bd56f72a1870d784,401841580,10,,Rue des Sables,40200,Mimizan,40184,,356805.04954648705,6354964.65099707,-1.296823,44.209634,parcel,dgfip,2018-10-20
ban-position-91fcd38eb32c463eb97ba9cb58d240fe,ban-housenumber-9b3f01639ddf4720b6fcbbedc7d70e00,40246_0180_600,ban-group-ac40e03e454d484ba124e847e46e644e,402460180,600,,CHEMIN DE LA JAOUGUE,40630,Sabres,40246,,410607.021872322,6350312.67964478,-0.621581952602631,44.1920856345348,segment,ign,2019-07-22
ban-position-7d07ec25b56f44bd8a14141b7530accc,ban-housenumber-7a4761af13164a2ca85f1b03d0fb6a65,40187_A006_148,ban-group-1b9d25c6957043a984b13eb40fc323b4,40187A006,148,,RES GOLFOCEAN,40660,Moliets-et-Maa,40187,,348911.491840651,6314720.09835585,-1.367609,43.844081,parcel,dgfip,2018-10-20
ban-position-58bc5cfcc83347f2a0848c442d35fb8c,ban-housenumber-99584efca5134432b1cab237e319365a,40269_0050_220,ban-group-c74ebc36add946a5acbc2f47805a9ffb,402690050,220,,Route de la Mine,40300,Saint-Lon-les-Mines,40269,,367862.91504035797,6288861.2180105,-1.1155389999999998,43.620883,parcel,dgfip,2018-10-20
ban-position-d48b67dc2dab425fb1a6dcdea02ac5a0,ban-housenumber-0ffc93bc29af48a59d9771618f0e9b36,40192_0986_297,ban-group-4d7da9857dc64a51906e5e6ee58dceed,401920986,297,,Avenue des Grands Pins,40000,Mont-de-Marsan,40192,,418867.02365199104,6319452.31090785,-0.501238,43.917971,parcel,dgfip,2018-10-20
