id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
01456_0090_00022;01456_0090;22;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911649.69;6527635.2;5.726143;45.815466;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00040;01456_0090;40;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911648.77;6527634.95;5.726131;45.815464;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00046;01456_0090;46;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911640.99;6527628.46;5.726028;45.815408;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00066;01456_0090;66;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911596.11;6527600.46;5.725438;45.81517;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00083;01456_0090;83;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911606.98;6527596.17;5.725576;45.815128;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00097;01456_0090;97;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911544.35;6527558.23;5.724753;45.814806;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00110;01456_0090;110;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911574.63;6527590.28;5.725157;45.815085;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00117;01456_0090;117;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911586.9;6527586.03;5.725313;45.815043;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00120;01456_0090;120;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911544.35;6527558.23;5.724753;45.814806;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00146;01456_0090;146;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911541.82;6527568.25;5.724725;45.814897;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00148;01456_0090;148;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911553.58;6527578.88;5.724881;45.814989;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00157;01456_0090;157;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911508.02;6527521.2;5.724269;45.814484;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00164;01456_0090;164;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911537.38;6527564.1;5.724666;45.814861;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00174;01456_0090;174;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911524.22;6527549.42;5.72449;45.814733;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00198;01456_0090;198;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911517.46;6527542.52;5.7244;45.814673;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00204;01456_0090;204;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911503.92;6527529.61;5.72422;45.814561;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00219;01456_0090;219;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911504.01;6527518.06;5.724216;45.814457;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00226;01456_0090;226;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911491;6527519.05;5.724049;45.81447;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00250;01456_0090;250;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911476.3;6527508.21;5.723855;45.814377;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00265;01456_0090;265;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911461.98;6527488.49;5.723662;45.814204;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00270;01456_0090;270;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911459.79;6527497.86;5.723638;45.814289;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00285;01456_0090;285;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911443.67;6527474.31;5.72342;45.814082;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00288;01456_0090;288;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911444.56;6527486.67;5.723437;45.814193;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0090_00326;01456_0090;326;;Rue de la Vigne du Bois;01350;01456;Vongnes;;;911431.03;6527473.65;5.723257;45.81408;;;VONGNES;RUE DE LA VIGNE DU BOIS;inconnue;inconnue
01456_0070_00020;01456_0070;20;;Impasse de la Saint Vincent;01350;01456;Vongnes;;;911463.73;6527523.45;5.7237;45.814518;;;VONGNES;IMPASSE DE LA SAINT VINCENT;inconnue;inconnue
01456_0070_00030;01456_0070;30;;Impasse de la Saint Vincent;01350;01456;Vongnes;;;911455.53;6527520.05;5.723593;45.81449;;;VONGNES;IMPASSE DE LA SAINT VINCENT;inconnue;inconnue
01456_0025_00001;01456_0025;1;;Rue des Collonges;01350;01456;Vongnes;;;911657.69;6527529.47;5.726199;45.814512;;;VONGNES;RUE DES COLLONGES;inconnue;inconnue
01456_0025_00054;01456_0025;54;;Rue des Collonges;01350;01456;Vongnes;;;911702.99;6527500.37;5.726769;45.814236;;;VONGNES;RUE DES COLLONGES;inconnue;inconnue
01456_0040_00150;01456_0040;150;;Route du Grand Colombier;01350;01456;Vongnes;;;911706.29;6527587.05;5.72685;45.815015;;;VONGNES;ROUTE DU GRAND COLOMBIER;inconnue;inconnue
01456_0040_00374;01456_0040;374;;Route du Grand Colombier;01350;01456;Vongnes;;;911697.5;6527814.42;5.726838;45.817064;;;VONGNES;ROUTE DU GRAND COLOMBIER;inconnue;inconnue
01456_0040_00386;01456_0040;386;;Route du Grand Colombier;01350;01456;Vongnes;;;911699.59;6527828.27;5.726871;45.817188;;;VONGNES;ROUTE DU GRAND COLOMBIER;inconnue;inconnue
01456_0040_00510;01456_0040;510;;Route du Grand Colombier;01350;01456;Vongnes;;;911694.51;6527615.42;5.726711;45.815274;;;VONGNES;ROUTE DU GRAND COLOMBIER;inconnue;inconnue
01456_0040_02000;01456_0040;2000;;Route du Grand Colombier;01350;01456;Vongnes;;;911694.51;6527615.42;5.726711;45.815274;;;VONGNES;ROUTE DU GRAND COLOMBIER;inconnue;inconnue
01456_0095_00020;01456_0095;20;;Chemin des Vignes;01350;01456;Vongnes;;;911666.87;6527873.36;5.72647;45.817604;;;VONGNES;CHEMIN DES VIGNES;inconnue;inconnue
01456_0095_00030;01456_0095;30;;Chemin des Vignes;01350;01456;Vongnes;;;911625.12;6527865.14;5.725929;45.817543;;;VONGNES;CHEMIN DES VIGNES;inconnue;inconnue
01456_0095_00065;01456_0095;65;;Chemin des Vignes;01350;01456;Vongnes;;;911419.72;6527778.72;5.723247;45.816829;;;VONGNES;CHEMIN DES VIGNES;inconnue;inconnue
01456_0080_00001;01456_0080;1;;Rue de Sarsellet;01350;01456;Vongnes;;;911628.87;6527594.48;5.725857;45.815106;;;VONGNES;RUE DE SARSELLET;inconnue;inconnue
01456_0080_00053;01456_0080;53;;Rue de Sarsellet;01350;01456;Vongnes;;;911635.53;6527559.16;5.725927;45.814786;;;VONGNES;RUE DE SARSELLET;inconnue;inconnue
01456_0080_00063;01456_0080;63;;Rue de Sarsellet;01350;01456;Vongnes;;;911642.93;6527542.85;5.726015;45.814637;;;VONGNES;RUE DE SARSELLET;inconnue;inconnue
01456_0080_00089;01456_0080;89;;Rue de Sarsellet;01350;01456;Vongnes;;;911643.64;6527508.99;5.726009;45.814332;;;VONGNES;RUE DE SARSELLET;inconnue;inconnue
01456_0080_00139;01456_0080;139;;Rue de Sarsellet;01350;01456;Vongnes;;;911629.03;6527484.26;5.72581;45.814114;;;VONGNES;RUE DE SARSELLET;inconnue;inconnue
01456_0030_00026;01456_0030;26;;Chemin de l'Eglise;01350;01456;Vongnes;;;911433.14;6527461.83;5.723279;45.813973;;;VONGNES;CHEMIN DE L EGLISE;inconnue;inconnue
01456_0030_00046;01456_0030;46;;Chemin de l'Eglise;01350;01456;Vongnes;;;911439.43;6527426.05;5.723344;45.813649;;;VONGNES;CHEMIN DE L EGLISE;inconnue;inconnue
01456_0030_00075;01456_0030;75;;Chemin de l'Eglise;01350;01456;Vongnes;;;911495.14;6527360.85;5.724032;45.813045;;;VONGNES;CHEMIN DE L EGLISE;inconnue;inconnue
01456_0010_00020;01456_0010;20;;Chemin de Bossieu;01350;01456;Vongnes;;;911713.49;6527848.64;5.727059;45.817367;;;VONGNES;CHEMIN DE BOSSIEU;inconnue;inconnue
01456_0010_00186;01456_0010;186;;Chemin de Bossieu;01350;01456;Vongnes;;;911908.97;6527868.95;5.729584;45.817489;;;VONGNES;CHEMIN DE BOSSIEU;inconnue;inconnue
01456_0010_00257;01456_0010;257;;Chemin de Bossieu;01350;01456;Vongnes;;;911908.97;6527868.95;5.729584;45.817489;;;VONGNES;CHEMIN DE BOSSIEU;inconnue;inconnue
01456_0010_00490;01456_0010;490;;Chemin de Bossieu;01350;01456;Vongnes;;;911907.41;6527878.01;5.729568;45.817571;;;VONGNES;CHEMIN DE BOSSIEU;inconnue;inconnue
01456_0060_00046;01456_0060;46;;Chemin de la Patinière;01350;01456;Vongnes;;;911425.63;6527521.91;5.723209;45.814516;;;VONGNES;CHEMIN DE LA PATINIERE;inconnue;inconnue
01456_0020_00022;01456_0020;22;;Chemin de Chanoz;01350;01456;Vongnes;;;912015.07;6527687.95;5.730869;45.815827;;;VONGNES;CHEMIN DE CHANOZ;inconnue;inconnue
01456_0020_00050;01456_0020;50;;Chemin de Chanoz;01350;01456;Vongnes;;;912003.2;6527707.65;5.730725;45.816008;;;VONGNES;CHEMIN DE CHANOZ;inconnue;inconnue
01456_b034_00157;01456_B034;157;;Vignes du Bois;01350;01456;Vongnes;;;911532.72;6527493.98;5.724575;45.814231;;;VONGNES;VIGNES DU BOIS;arcep;cadastre
01006_e4zdnj_00597;;597;;Route du Carre;01300;01006;Ambléon;;;902175.61;6519700.65;5.600838;45.746934;;;AMBLEON;ROUTE DU CARRE;inconnue;inconnue
01006_0021_00058;01006_0021;58;;Rue de la Chapelle;01300;01006;Ambléon;;;902239.77;6519852.21;5.601727;45.748279;;;AMBLEON;RUE DE LA CHAPELLE;inconnue;inconnue
01006_0021_00212;01006_0021;212;;Rue de la Chapelle;01300;01006;Ambléon;;;902229.16;6519848.42;5.601589;45.748248;;;AMBLEON;RUE DE LA CHAPELLE;inconnue;inconnue
01006_0025_00005;01006_0025;5;;Rue du Clos;01300;01006;Ambléon;;;902209.2;6519934.87;5.601369;45.749032;;;AMBLEON;RUE DU CLOS;inconnue;inconnue
01006_0025_00016;01006_0025;16;;Rue du Clos;01300;01006;Ambléon;;;902206.86;6519913.68;5.60133;45.748842;;;AMBLEON;RUE DU CLOS;inconnue;inconnue
01006_0025_00038;01006_0025;38;;Rue du Clos;01300;01006;Ambléon;;;902211.79;6519898.85;5.601387;45.748707;;;AMBLEON;RUE DU CLOS;inconnue;inconnue
01006_0025_00055;01006_0025;55;;Rue du Clos;01300;01006;Ambléon;;;902222.42;6519894.86;5.601522;45.748668;;;AMBLEON;RUE DU CLOS;inconnue;inconnue
01006_0025_00070;01006_0025;70;;Rue du Clos;01300;01006;Ambléon;;;902218.42;6519876.95;5.601463;45.748508;;;AMBLEON;RUE DU CLOS;inconnue;inconnue
01006_0079_00041;01006_0079;41;;Chemin de la Source;01300;01006;Ambléon;;;902056.18;6519953.94;5.59941;45.749249;;;AMBLEON;CHEMIN DE LA SOURCE;inconnue;inconnue
01006_0079_00051;01006_0079;51;;Chemin de la Source;01300;01006;Ambléon;;;902067.77;6519953.99;5.599559;45.749246;;;AMBLEON;CHEMIN DE LA SOURCE;inconnue;inconnue
01006_0045_00051;01006_0045;51;;Rue du Four;01300;01006;Ambléon;;;902153.83;6519995.83;5.600683;45.749597;;;AMBLEON;RUE DU FOUR;inconnue;inconnue
01006_0045_00052;01006_0045;52;;Rue du Four;01300;01006;Ambléon;;;902161.61;6519988.75;5.60078;45.749531;;;AMBLEON;RUE DU FOUR;inconnue;inconnue
01006_0045_00055;01006_0045;55;;Rue du Four;01300;01006;Ambléon;;;902170.28;6519989.92;5.600892;45.749539;;;AMBLEON;RUE DU FOUR;arcep;inconnue
01006_0045_00059;01006_0045;59;;Rue du Four;01300;01006;Ambléon;;;902154.98;6520003.42;5.600701;45.749665;;;AMBLEON;RUE DU FOUR;inconnue;inconnue
01006_0045_00066;01006_0045;66;;Rue du Four;01300;01006;Ambléon;;;902165.86;6519996.44;5.600838;45.749599;;;AMBLEON;RUE DU FOUR;inconnue;inconnue
01006_0070_00015;01006_0070;15;;Route de la Prairie;01300;01006;Ambléon;;;902225.7;6519993.64;5.601606;45.749556;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00027;01006_0070;27;;Route de la Prairie;01300;01006;Ambléon;;;902234.31;6519994.37;5.601717;45.74956;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00045;01006_0070;45;;Route de la Prairie;01300;01006;Ambléon;;;902254.86;6519993.82;5.601981;45.749549;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00057;01006_0070;57;;Route de la Prairie;01300;01006;Ambléon;;;902266.92;6519989.22;5.602134;45.749504;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00066;01006_0070;66;;Route de la Prairie;01300;01006;Ambléon;;;902267.28;6519978.01;5.602134;45.749403;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00091;01006_0070;91;;Route de la Prairie;01300;01006;Ambléon;;;902291.89;6519963.26;5.602444;45.749263;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00108;01006_0070;108;;Route de la Prairie;01300;01006;Ambléon;;;902288.18;6519948.25;5.60239;45.749129;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00126;01006_0070;126;;Route de la Prairie;01300;01006;Ambléon;;;902291.6;6519931.92;5.602427;45.748981;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00150;01006_0070;150;;Route de la Prairie;01300;01006;Ambléon;;;902293.3;6519910.87;5.60244;45.748791;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00158;01006_0070;158;;Route de la Prairie;01300;01006;Ambléon;;;902293.78;6519903.55;5.602443;45.748725;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00163;01006_0070;163;;Route de la Prairie;01300;01006;Ambléon;;;902306.42;6519906.85;5.602607;45.748751;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00165;01006_0070;165;;Route de la Prairie;01300;01006;Ambléon;;;902308.19;6519907.69;5.60263;45.748758;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0070_00212;01006_0070;212;;Route de la Prairie;01300;01006;Ambléon;;;902336.13;6519928.5;5.602998;45.748937;;;AMBLEON;ROUTE DE LA PRAIRIE;inconnue;inconnue
01006_0100_00014;01006_0100;14;;Rue du Village;01300;01006;Ambléon;;;902141.54;6519929.75;5.600497;45.749006;;;AMBLEON;RUE DU VILLAGE;inconnue;inconnue
01006_0100_00058;01006_0100;58;;Rue du Village;01300;01006;Ambléon;;;902124.49;6519896.97;5.600264;45.748716;;;AMBLEON;RUE DU VILLAGE;inconnue;inconnue
01006_0100_00075;01006_0100;75;;Rue du Village;01300;01006;Ambléon;;;902136.8;6519880.04;5.600415;45.74856;;;AMBLEON;RUE DU VILLAGE;inconnue;inconnue
01006_0100_00083;01006_0100;83;;Rue du Village;01300;01006;Ambléon;;;902148.52;6519880.65;5.600566;45.748562;;;AMBLEON;RUE DU VILLAGE;inconnue;inconnue
01006_0100_00093;01006_0100;93;;Rue du Village;01300;01006;Ambléon;;;902154.16;6519874.73;5.600636;45.748507;;;AMBLEON;RUE DU VILLAGE;inconnue;inconnue
01006_0030_00007;01006_0030;7;;Route des Combes;01300;01006;Ambléon;;;902191.7;6520057.52;5.601196;45.750141;;;AMBLEON;ROUTE DES COMBES;inconnue;inconnue
01006_0030_00022;01006_0030;22;;Route des Combes;01300;01006;Ambléon;;;902188.32;6520086.96;5.601165;45.750407;;;AMBLEON;ROUTE DES COMBES;inconnue;inconnue
01006_0030_00043;01006_0030;43;;Route des Combes;01300;01006;Ambléon;;;902174.99;6520083.08;5.600992;45.750376;;;AMBLEON;ROUTE DES COMBES;inconnue;inconnue
01006_0030_00100;01006_0030;100;;Route des Combes;01300;01006;Ambléon;;;902135;6520130.01;5.600498;45.75081;;;AMBLEON;ROUTE DES COMBES;arcep;inconnue
01006_0030_00138;01006_0030;138;;Route des Combes;01300;01006;Ambléon;;;902082.41;6520100.03;5.599809;45.750556;;;AMBLEON;ROUTE DES COMBES;inconnue;inconnue
01006_0030_00222;01006_0030;222;;Route des Combes;01300;01006;Ambléon;;;901999.13;6520115.62;5.598745;45.750721;;;AMBLEON;ROUTE DES COMBES;inconnue;inconnue
01006_0050_00111;01006_0050;111;;Grande Rue;01300;01006;Ambléon;;;902206.95;6520066.8;5.601396;45.75022;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00150;01006_0050;150;;Grande Rue;01300;01006;Ambléon;;;902187.31;6519853.26;5.601053;45.748304;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00159;01006_0050;159;;Grande Rue;01300;01006;Ambléon;;;902178.31;6519854.97;5.600938;45.748322;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00246;01006_0050;246;;Grande Rue;01300;01006;Ambléon;;;902199.86;6519920.79;5.601243;45.748908;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00248;01006_0050;248;;Grande Rue;01300;01006;Ambléon;;;902200.28;6519922.13;5.601249;45.74892;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00259;01006_0050;259;;Grande Rue;01300;01006;Ambléon;;;902198.01;6519944.06;5.601229;45.749118;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00272;01006_0050;272;;Grande Rue;01300;01006;Ambléon;;;902210.42;6519961.47;5.601396;45.749271;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00291;01006_0050;291;;Grande Rue;01300;01006;Ambléon;;;902202.48;6519983.1;5.601303;45.749468;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00311;01006_0050;311;;Grande Rue;01300;01006;Ambléon;;;902199.19;6520011.88;5.601273;45.749728;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00320;01006_0050;320;;Grande Rue;01300;01006;Ambléon;;;902208.14;6520011.95;5.601388;45.749726;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00324;01006_0050;324;;Grande Rue;01300;01006;Ambléon;;;902207.69;6520015.93;5.601384;45.749762;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00331;01006_0050;331;;Grande Rue;01300;01006;Ambléon;;;902198.03;6520026.06;5.601264;45.749856;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00339;01006_0050;339;;Grande Rue;01300;01006;Ambléon;;;902197.61;6520031.6;5.601261;45.749906;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00343;01006_0050;343;;Grande Rue;01300;01006;Ambléon;;;902197.36;6520034.37;5.601259;45.749931;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00358;01006_0050;358;;Grande Rue;01300;01006;Ambléon;;;902206.1;6520050.21;5.601378;45.750071;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00444;01006_0050;444;;Grande Rue;01300;01006;Ambléon;;;902170.9;6519746.94;5.600797;45.747352;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00478;01006_0050;478;;Grande Rue;01300;01006;Ambléon;;;902241.42;6520165.6;5.601881;45.751099;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00484;01006_0050;484;;Grande Rue;01300;01006;Ambléon;;;902243.68;6520170.34;5.601912;45.751141;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00491;01006_0050;491;;Grande Rue;01300;01006;Ambléon;;;902235.12;6520172.62;5.601803;45.751164;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00493;01006_0050;493;;Grande Rue;01300;01006;Ambléon;;;902235.7;6520173.86;5.601811;45.751175;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00507;01006_0050;507;;Grande Rue;01300;01006;Ambléon;;;902247.64;6520201.25;5.601976;45.751418;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00557;01006_0050;557;;Grande Rue;01300;01006;Ambléon;;;902261.99;6520244.95;5.602179;45.751807;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00597;01006_0050;597;;Grande Rue;01300;01006;Ambléon;;;902175.61;6519700.65;5.600838;45.746934;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0050_00623;01006_0050;623;;Grande Rue;01300;01006;Ambléon;;;902271.81;6520305.49;5.602331;45.752349;;;AMBLEON;GRANDE RUE;inconnue;inconnue
01006_0023_00030;01006_0023;30;;Rue du Chateau;01300;01006;Ambléon;;;902177.9;6519952.29;5.600974;45.749198;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00071;01006_0023;71;;Rue du Chateau;01300;01006;Ambléon;;;902132.6;6519943.79;5.600388;45.749135;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00095;01006_0023;95;;Rue du Chateau;01300;01006;Ambléon;;;902111.38;6519959.65;5.600122;45.749284;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00104;01006_0023;104;;Rue du Chateau;01300;01006;Ambléon;;;902109.76;6519978.04;5.600109;45.74945;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00147;01006_0023;147;;Rue du Chateau;01300;01006;Ambléon;;;902078.79;6519978.58;5.599711;45.749464;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00173;01006_0023;173;;Rue du Chateau;01300;01006;Ambléon;;;902055.1;6519998.57;5.599415;45.749651;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00179;01006_0023;179;;Rue du Chateau;01300;01006;Ambléon;;;902055.79;6520003.82;5.599426;45.749698;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00242;01006_0023;242;;Rue du Chateau;01300;01006;Ambléon;;;902079.58;6520056.05;5.599754;45.750161;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00247;01006_0023;247;;Rue du Chateau;01300;01006;Ambléon;;;902061.05;6520028.21;5.599504;45.749916;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01006_0023_00263;01006_0023;263;;Rue du Chateau;01300;01006;Ambléon;;;902074.54;6520074.55;5.599697;45.750329;;;AMBLEON;RUE DU CHATEAU;inconnue;inconnue
01110_0005_00202;01110_0005;202;;Chemin de Buis;01300;01110;Colomieu;;;903742.88;6518153.92;5.620325;45.732547;;;COLOMIEU;CHEMIN DE BUIS;inconnue;inconnue
01110_0005_00261;01110_0005;261;;Chemin de Buis;01300;01110;Colomieu;;;903713.01;6518142.16;5.619936;45.73245;;;COLOMIEU;CHEMIN DE BUIS;inconnue;inconnue
01110_0018_00067;01110_0018;67;;Rue de la Mairie;01300;01110;Colomieu;;;903732.77;6518186.7;5.620209;45.732845;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0018_00071;01110_0018;71;;Rue de la Mairie;01300;01110;Colomieu;;;903758.17;6518209.21;5.620545;45.73304;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0018_00077;01110_0018;77;;Rue de la Mairie;01300;01110;Colomieu;;;903754.2;6518234.97;5.620505;45.733273;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0018_00087;01110_0018;87;;Rue de la Mairie;01300;01110;Colomieu;;;903715.83;6518242.36;5.620015;45.733351;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0018_00094;01110_0018;94;;Rue de la Mairie;01300;01110;Colomieu;;;903759.81;6518244.04;5.620581;45.733353;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0018_00114;01110_0018;114;;Rue de la Mairie;01300;01110;Colomieu;;;903764;6518267.96;5.620645;45.733567;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0018_00127;01110_0018;127;;Rue de la Mairie;01300;01110;Colomieu;;;903742.27;6518261.46;5.620363;45.733515;;;COLOMIEU;RUE DE LA MAIRIE;inconnue;inconnue
01110_0004_00120;01110_0004;120;;Route de Bondar;01300;01110;Colomieu;;;903842.22;6518236.67;5.621637;45.733262;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00121;01110_0004;121;;Route de Bondar;01300;01110;Colomieu;;;903820.77;6518217.18;5.621353;45.733093;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00179;01110_0004;179;;Route de Bondar;01300;01110;Colomieu;;;903803.82;6518235.73;5.621143;45.733265;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00185;01110_0004;185;;Route de Bondar;01300;01110;Colomieu;;;903792.46;6518240.24;5.620999;45.733309;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00191;01110_0004;191;;Route de Bondar;01300;01110;Colomieu;;;903789.88;6518257.15;5.620973;45.733462;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00206;01110_0004;206;;Route de Bondar;01300;01110;Colomieu;;;903807.4;6518275.51;5.621206;45.733622;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00268;01110_0004;268;;Route de Bondar;01300;01110;Colomieu;;;903815.67;6518345.23;5.621342;45.734247;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00297;01110_0004;297;;Route de Bondar;01300;01110;Colomieu;;;903798.82;6518372.23;5.621137;45.734495;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0004_00317;01110_0004;317;;Route de Bondar;01300;01110;Colomieu;;;903798.2;6518397.88;5.62114;45.734726;;;COLOMIEU;ROUTE DE BONDAR;inconnue;inconnue
01110_0030_00215;01110_0030;215;;Route du Vernay;01300;01110;Colomieu;;;903779.01;6518258.68;5.620834;45.733479;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
01110_0030_00218;01110_0030;218;;Route du Vernay;01300;01110;Colomieu;;;903782.52;6518286.46;5.620891;45.733728;;;COLOMIEU;ROUTE DU VERNAY;inconnue;inconnue
